04/08/2026 12:56:43.093 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
04/08/2026 12:56:43.094 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
04/08/2026 12:56:43.094 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
04/08/2026 12:56:43.094 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
04/08/2026 12:56:43.094 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
04/08/2026 12:56:43.094 | DEBUG    |                             AshitaCore::Initialize |   x : -1
04/08/2026 12:56:43.094 | DEBUG    |                             AshitaCore::Initialize |   y : -1
04/08/2026 12:56:43.094 | DEBUG    |                             AshitaCore::Initialize | [ashita.polplugins]
04/08/2026 12:56:43.094 | DEBUG    |                             AshitaCore::Initialize |   sandbox : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   pivot : 1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize | [ffxi.direct3d8]
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbufferformat : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbuffercount : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   presentparams.multisampletype : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   presentparams.swapeffect : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_presentationinterval : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   behaviorflags.fpu_preserve : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize | [ffxi.registry]
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0000 : 6
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0001 : 2560
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0002 : 1440
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0003 : 4096
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0004 : 4096
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0005 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0006 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0007 : 1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0008 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0009 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0010 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0011 : 2
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0012 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0013 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0014 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0015 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0016 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0017 : 1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0018 : 2
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0019 : 1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0020 : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0021 : 1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0022 : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0023 : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0024 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0025 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0026 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0027 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0028 : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0029 : 20
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0030 : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0031 : 1002740646
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0032 : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0033 : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0034 : 3
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0035 : 1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0036 : 2
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0037 : 2560
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0038 : 1440
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0039 : 1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0040 : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0041 : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0042 : C:\Program Files (x86)\SquareEnix\FINAL FANTASY XI
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0043 : 1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0044 : 1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   0045 : 0
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   padexsin000 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   padguid000 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   padmode000 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize |   padsin000 : -1
04/08/2026 12:56:43.095 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
04/08/2026 12:56:43.095 | DEBUG    |                             Properties::Properties | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                           ChatManager::ChatManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                           FontManager::FontManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                             GuiManager::GuiManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |   newIDirectInputDevice8A::newIDirectInputDevice8A | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                             Controller::Controller | null.ctor
04/08/2026 12:56:43.095 | DEBUG    |                                     XInput::XInput | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                         InputManager::InputManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                       MemoryManager::MemoryManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                       OffsetManager::OffsetManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                       PacketManager::PacketManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                       PluginManager::PluginManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                 PolPluginManager::PolPluginManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                     PointerManager::PointerManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                 PrimitiveManager::PrimitiveManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                   ResourceManager::ResourceManager | .ctor
04/08/2026 12:56:43.095 | DEBUG    |                             Properties::Initialize | <Begin>
04/08/2026 12:56:43.095 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
04/08/2026 12:56:43.095 | DEBUG    |                           InputManager::Initialize | <Begin>
04/08/2026 12:56:43.095 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
04/08/2026 12:56:43.095 | DEBUG    |                          OffsetManager::Initialize | <Begin>
04/08/2026 12:56:43.095 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
04/08/2026 12:56:43.095 | DEBUG    |                         PointerManager::Initialize | <Begin>
04/08/2026 12:56:43.095 | DEBUG    |                         PointerManager::Initialize | <End> [Status: Ok!]
04/08/2026 12:56:43.095 | DEBUG    |                          MemoryManager::Initialize | <Begin>
04/08/2026 12:56:43.095 | DEBUG    |                             MemoryManager::Release | <Begin>
04/08/2026 12:56:43.095 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
04/08/2026 12:56:43.095 | DEBUG    |                          MemoryManager::Initialize | <End> [Status: Ok!]
04/08/2026 12:56:43.095 | DEBUG    |                            ChatManager::Initialize | <Begin>
04/08/2026 12:56:43.095 | DEBUG    |                            ChatManager::Initialize | <End> [Status: Ok!]
04/08/2026 12:56:43.095 | DEBUG    |                          PacketManager::Initialize | <Begin>
04/08/2026 12:56:43.095 | DEBUG    |                          PacketManager::Initialize | <End> [Status: Ok!]
04/08/2026 12:56:43.095 | DEBUG    |                          PluginManager::Initialize | <Begin>
04/08/2026 12:56:43.095 | DEBUG    |                          PluginManager::Initialize | <End> [Status: Ok!]
04/08/2026 12:56:43.095 | DEBUG    |                       PolPluginManager::Initialize | <Begin>
04/08/2026 12:56:43.097 | INFO     |                                              pivot | Using config file: 'C:\Ashita-v4Radix\config\pivot\pivot.ini'
04/08/2026 12:56:43.097 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita-v4Radix\\config\pivot\pivot.ini
04/08/2026 12:56:43.097 | DEBUG    |                                              pivot | >> pivot settings <<
04/08/2026 12:56:43.097 | DEBUG    |                                              pivot | root_path C:\Ashita-v4Radix\polplugins\DATs
04/08/2026 12:56:43.097 | DEBUG    |                                              pivot | debug_log false
04/08/2026 12:56:43.097 | DEBUG    |                                              pivot | redirect_fopens true
04/08/2026 12:56:43.097 | DEBUG    |                                              pivot | overlays:
04/08/2026 12:56:43.097 | DEBUG    |                                              pivot | [00] Remapster
04/08/2026 12:56:43.097 | DEBUG    |                                              pivot | [01] XIView
04/08/2026 12:56:43.097 | DEBUG    |                                              pivot | [02] NextHD
04/08/2026 12:56:43.097 | DEBUG    |                                              pivot | 
04/08/2026 12:56:43.097 | INFO     |                                              pivot | m_logDebug = Discard
04/08/2026 12:56:43.097 | INFO     |                                              pivot | m_rootPath = 'C:\Ashita-v4Radix\polplugins\DATs'
04/08/2026 12:56:43.097 | INFO     |                                              pivot | addOverlay: 'Remapster'
04/08/2026 12:56:43.105 | INFO     |                                              pivot | => success
04/08/2026 12:56:43.105 | INFO     |                                              pivot | addOverlay: 'XIView'
04/08/2026 12:56:43.106 | INFO     |                                              pivot | => success
04/08/2026 12:56:43.106 | INFO     |                                              pivot | addOverlay: 'NextHD'
04/08/2026 12:56:43.113 | WARN     |                                              pivot | WARNING:   119057: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/119/57.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17101: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/101.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17112: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/112.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17113: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/113.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17114: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/114.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17120: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/120.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17024: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/24.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17025: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/25.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17026: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/26.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17027: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/27.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17028: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/28.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17029: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/29.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17030: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/30.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17031: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/31.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17032: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/32.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17033: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/33.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17034: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/34.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17035: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/35.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17036: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/36.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17039: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/39.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17040: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/40.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17041: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/41.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17042: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/42.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17043: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/43.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17044: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/44.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17047: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/47.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17048: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/48.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17051: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/51.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17053: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/53.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17054: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/54.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17055: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/55.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17056: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/56.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17057: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/57.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17059: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/59.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17060: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/60.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17062: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/62.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17063: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/63.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17065: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/65.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17066: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/66.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17067: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/67.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17068: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/68.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17069: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/69.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17070: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/70.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17071: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/71.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17072: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/72.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17084: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/84.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17085: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/85.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17086: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/86.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17087: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/87.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17088: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/88.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17089: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/89.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17090: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/90.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17091: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/91.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17092: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/92.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17093: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/93.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17094: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/94.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17095: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/95.DAT'
04/08/2026 12:56:43.120 | WARN     |                                              pivot | WARNING:    17096: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/17/96.DAT'
04/08/2026 12:56:43.121 | WARN     |                                              pivot | WARNING:    18010: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/18/10.DAT'
04/08/2026 12:56:43.121 | WARN     |                                              pivot | WARNING:    18107: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/18/107.DAT'
04/08/2026 12:56:43.121 | WARN     |                                              pivot | WARNING:    18108: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/18/108.DAT'
04/08/2026 12:56:43.121 | WARN     |                                              pivot | WARNING:    18109: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/18/109.DAT'
04/08/2026 12:56:43.121 | WARN     |                                              pivot | WARNING:    18110: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/18/110.DAT'
04/08/2026 12:56:43.121 | WARN     |                                              pivot | WARNING:    18111: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/18/111.DAT'
04/08/2026 12:56:43.121 | WARN     |                                              pivot | WARNING:    18112: ignoring 'C:\ASHITA-V4RADIX\POLPLUGINS\DATS/NEXTHD//ROM/18/112.DAT'
