04/07/2026 08:14:30.993 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   x : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   y : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize | [ashita.polplugins]
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   sandbox : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   pivot : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize | [ffxi.direct3d8]
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbufferformat : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbuffercount : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   presentparams.multisampletype : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   presentparams.swapeffect : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_presentationinterval : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   behaviorflags.fpu_preserve : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize | [ffxi.registry]
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0000 : 6
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0001 : 1728
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0002 : 1117
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0003 : 4096
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0004 : 4096
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0005 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0006 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0007 : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0008 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0009 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0010 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0011 : 2
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0012 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0013 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0014 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0015 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0016 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0017 : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0018 : 2
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0019 : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0020 : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0021 : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0022 : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0023 : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0024 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0025 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0026 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0027 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0028 : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0029 : 20
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0030 : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0031 : 1002740646
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0032 : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0033 : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0034 : 3
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0035 : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0036 : 2
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0037 : 1728
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0038 : 1117
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0039 : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0040 : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0041 : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0042 : C:\Program Files (x86)\SquareEnix\FINAL FANTASY XI
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0043 : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0044 : 1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   0045 : 0
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   padexsin000 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   padguid000 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   padmode000 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize |   padsin000 : -1
04/07/2026 08:14:31.003 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
04/07/2026 08:14:31.003 | DEBUG    |                             Properties::Properties | .ctor
04/07/2026 08:14:31.003 | DEBUG    |                           ChatManager::ChatManager | .ctor
04/07/2026 08:14:31.003 | DEBUG    |                           FontManager::FontManager | .ctor
04/07/2026 08:14:31.003 | DEBUG    |                             GuiManager::GuiManager | .ctor
04/07/2026 08:14:31.004 | DEBUG    |   newIDirectInputDevice8A::newIDirectInputDevice8A | .ctor
04/07/2026 08:14:31.004 | DEBUG    |                             Controller::Controller | null.ctor
04/07/2026 08:14:31.004 | DEBUG    |                                     XInput::XInput | .ctor
04/07/2026 08:14:31.004 | DEBUG    |                         InputManager::InputManager | .ctor
04/07/2026 08:14:31.004 | DEBUG    |                       MemoryManager::MemoryManager | .ctor
04/07/2026 08:14:31.004 | DEBUG    |                       OffsetManager::OffsetManager | .ctor
04/07/2026 08:14:31.004 | DEBUG    |                       PacketManager::PacketManager | .ctor
04/07/2026 08:14:31.004 | DEBUG    |                       PluginManager::PluginManager | .ctor
04/07/2026 08:14:31.004 | DEBUG    |                 PolPluginManager::PolPluginManager | .ctor
04/07/2026 08:14:31.004 | DEBUG    |                     PointerManager::PointerManager | .ctor
04/07/2026 08:14:31.004 | DEBUG    |                 PrimitiveManager::PrimitiveManager | .ctor
04/07/2026 08:14:31.004 | DEBUG    |                   ResourceManager::ResourceManager | .ctor
04/07/2026 08:14:31.004 | DEBUG    |                             Properties::Initialize | <Begin>
04/07/2026 08:14:31.004 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
04/07/2026 08:14:31.004 | DEBUG    |                           InputManager::Initialize | <Begin>
04/07/2026 08:14:31.004 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
04/07/2026 08:14:31.004 | DEBUG    |                          OffsetManager::Initialize | <Begin>
04/07/2026 08:14:31.004 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
04/07/2026 08:14:31.004 | DEBUG    |                         PointerManager::Initialize | <Begin>
04/07/2026 08:14:31.004 | DEBUG    |                         PointerManager::Initialize | <End> [Status: Ok!]
04/07/2026 08:14:31.005 | DEBUG    |                          MemoryManager::Initialize | <Begin>
04/07/2026 08:14:31.005 | DEBUG    |                             MemoryManager::Release | <Begin>
04/07/2026 08:14:31.005 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
04/07/2026 08:14:31.005 | DEBUG    |                          MemoryManager::Initialize | <End> [Status: Ok!]
04/07/2026 08:14:31.005 | DEBUG    |                            ChatManager::Initialize | <Begin>
04/07/2026 08:14:31.005 | DEBUG    |                            ChatManager::Initialize | <End> [Status: Ok!]
04/07/2026 08:14:31.005 | DEBUG    |                          PacketManager::Initialize | <Begin>
04/07/2026 08:14:31.005 | DEBUG    |                          PacketManager::Initialize | <End> [Status: Ok!]
04/07/2026 08:14:31.005 | DEBUG    |                          PluginManager::Initialize | <Begin>
04/07/2026 08:14:31.005 | DEBUG    |                          PluginManager::Initialize | <End> [Status: Ok!]
04/07/2026 08:14:31.005 | DEBUG    |                       PolPluginManager::Initialize | <Begin>
04/07/2026 08:14:31.010 | INFO     |                                              pivot | Using config file: 'C:\Ashita-v4Radix\config\pivot\pivot.ini'
04/07/2026 08:14:31.011 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita-v4Radix\\config\pivot\pivot.ini
04/07/2026 08:14:31.012 | DEBUG    |                                              pivot | >> pivot settings <<
04/07/2026 08:14:31.012 | DEBUG    |                                              pivot | root_path C:\Ashita-v4Radix\polplugins\DATs
04/07/2026 08:14:31.012 | DEBUG    |                                              pivot | debug_log false
04/07/2026 08:14:31.012 | DEBUG    |                                              pivot | redirect_fopens true
04/07/2026 08:14:31.012 | DEBUG    |                                              pivot | overlays:
04/07/2026 08:14:31.012 | DEBUG    |                                              pivot | [00] Remapster
04/07/2026 08:14:31.012 | DEBUG    |                                              pivot | 
04/07/2026 08:14:31.012 | INFO     |                                              pivot | m_logDebug = Discard
04/07/2026 08:14:31.012 | INFO     |                                              pivot | m_rootPath = 'C:\Ashita-v4Radix\polplugins\DATs'
04/07/2026 08:14:31.012 | INFO     |                                              pivot | addOverlay: 'Remapster'
04/07/2026 08:14:31.033 | INFO     |                                              pivot | => success
04/07/2026 08:14:31.037 | INFO     |                                              pivot | enabling fopen_s hook
04/07/2026 08:14:31.037 | INFO     |                                              pivot | m_hooksSet = true
04/07/2026 08:14:31.039 | DEBUG    |                             PolPluginManager::Load | Loaded POL plugin: pivot - Version: 4.30 - By: Heals
04/07/2026 08:14:31.039 | DEBUG    |                       PolPluginManager::Initialize | <End> [Status: Ok!]
04/07/2026 08:14:31.039 | DEBUG    |                             AshitaCore::Initialize | <End> [Status: Ok!]
04/07/2026 08:14:31.039 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <Begin>
04/07/2026 08:14:31.039 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <End> [Status: Ok!]
04/07/2026 08:14:31.040 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <Begin>
04/07/2026 08:14:31.042 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <End> [Status: Ok!]
04/07/2026 08:14:31.042 | DEBUG    |                   Ashita::Hooks::Registry::Install | <Begin>
04/07/2026 08:14:31.042 | DEBUG    |                   Ashita::Hooks::Registry::Install | <End> [Status: Ok!]
04/07/2026 08:14:31.042 | DEBUG    |                     Ashita::Hooks::Window::Install | <Begin>
04/07/2026 08:14:31.042 | DEBUG    |                     Ashita::Hooks::Window::Install | <End> [Status: Ok!]
04/07/2026 08:14:31.042 | DEBUG    |                     Ashita::Hooks::XInput::Install | <Begin>
04/07/2026 08:14:31.043 | DEBUG    |                     Ashita::Hooks::XInput::Install | <End> [Status: Ok!]
04/07/2026 08:14:34.013 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline window. [dwExStyle: 0][dwStyle: 13238272][Pos: -2147483648 x -2147483648][Size: 648 x 514]
04/07/2026 08:14:34.014 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline Mask window. [dwExStyle: 8][dwStyle: -2130706432][Pos: -1 x -1][Size: 1729 x 1118]
04/07/2026 08:14:34.049 | DEBUG    |    Ashita::Hooks::DirectX::Mine_DirectInput8Create | DirectInput8Create - Creating new DirectInput instance. [dwVersion: 2048]
04/07/2026 08:16:16.014 | DEBUG    |                                    UninstallAshita | Uninstalling Ashita from the current process. (344)
04/07/2026 08:16:16.014 | DEBUG    |                                AshitaCore::Release | <Begin>
04/07/2026 08:16:16.015 | DEBUG    |                          PolPluginManager::Release | <Begin>
04/07/2026 08:16:16.015 | DEBUG    |                        PolPluginManager::UnloadAll | Unloading all POL plugins.
04/07/2026 08:16:16.016 | INFO     |                                              pivot | m_hooksSet = false
04/07/2026 08:16:16.017 | DEBUG    |                             PolPluginManager::Tick | Unloaded POL plugin: pivot
04/07/2026 08:16:16.017 | DEBUG    |                          PolPluginManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.017 | DEBUG    |                PolPluginManager::~PolPluginManager | .dtor
04/07/2026 08:16:16.017 | DEBUG    |                             PluginManager::Release | <Begin>
04/07/2026 08:16:16.017 | DEBUG    |                           PluginManager::UnloadAll | Unloading all plugins.
04/07/2026 08:16:16.017 | DEBUG    |                             PluginManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.017 | DEBUG    |                      PluginManager::~PluginManager | .dtor
04/07/2026 08:16:16.018 | DEBUG    |                              InputManager::Release | <Begin>
04/07/2026 08:16:16.018 | DEBUG    |                            Controller::~Controller | .dtor
04/07/2026 08:16:16.018 | DEBUG    |                        InputManager::SetController | Setting new controller instance..
04/07/2026 08:16:16.018 | DEBUG    |                            Controller::~Controller | <End> [Status: Ok!]
04/07/2026 08:16:16.018 | DEBUG    |  newIDirectInputDevice8A::~newIDirectInputDevice8A | .dtor
04/07/2026 08:16:16.018 | DEBUG    |                                    XInput::~XInput | .dtor
04/07/2026 08:16:16.018 | DEBUG    |                              InputManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.018 | DEBUG    |                        InputManager::~InputManager | .dtor
04/07/2026 08:16:16.018 | DEBUG    |                             MemoryManager::Release | <Begin>
04/07/2026 08:16:16.018 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.018 | DEBUG    |                      MemoryManager::~MemoryManager | .dtor
04/07/2026 08:16:16.018 | DEBUG    |                            PointerManager::Release | <Begin>
04/07/2026 08:16:16.018 | DEBUG    |                            PointerManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.018 | DEBUG    |                    PointerManager::~PointerManager | .dtor
04/07/2026 08:16:16.019 | DEBUG    |                             OffsetManager::Release | <Begin>
04/07/2026 08:16:16.019 | DEBUG    |                             OffsetManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.019 | DEBUG    |                      OffsetManager::~OffsetManager | .dtor
04/07/2026 08:16:16.019 | DEBUG    |                             PacketManager::Release | <Begin>
04/07/2026 08:16:16.019 | DEBUG    |                             PacketManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.019 | DEBUG    |                      PacketManager::~PacketManager | .dtor
04/07/2026 08:16:16.019 | DEBUG    |                          PrimitiveManager::Release | <Begin>
04/07/2026 08:16:16.019 | DEBUG    |                          PrimitiveManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.019 | DEBUG    |                PrimitiveManager::~PrimitiveManager | .dtor
04/07/2026 08:16:16.019 | DEBUG    |                          PrimitiveManager::Release | <Begin>
04/07/2026 08:16:16.019 | DEBUG    |                          PrimitiveManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.019 | DEBUG    |                               FontManager::Release | <Begin>
04/07/2026 08:16:16.019 | DEBUG    |                               FontManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.020 | DEBUG    |                          FontManager::~FontManager | .dtor
04/07/2026 08:16:16.020 | DEBUG    |                               FontManager::Release | <Begin>
04/07/2026 08:16:16.020 | DEBUG    |                               FontManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.020 | DEBUG    |                           ResourceManager::Release | <Begin>
04/07/2026 08:16:16.020 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.020 | DEBUG    |                  ResourceManager::~ResourceManager | .dtor
04/07/2026 08:16:16.020 | DEBUG    |                           ResourceManager::Release | <Begin>
04/07/2026 08:16:16.020 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.020 | DEBUG    |                                GuiManager::Release | <Begin>
04/07/2026 08:16:16.020 | DEBUG    |                                GuiManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.020 | DEBUG    |                            GuiManager::~GuiManager | .dtor
04/07/2026 08:16:16.021 | DEBUG    |                                Properties::Release | <Begin>
04/07/2026 08:16:16.021 | DEBUG    |                                Properties::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.021 | DEBUG    |                            Properties::~Properties | .dtor
04/07/2026 08:16:16.021 | DEBUG    |                               ChatManager::Release | <Begin>
04/07/2026 08:16:16.021 | DEBUG    |                               ChatManager::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.021 | DEBUG    |                          ChatManager::~ChatManager | .dtor
04/07/2026 08:16:16.021 | DEBUG    |                                AshitaCore::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.021 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <Begin>
04/07/2026 08:16:16.021 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <End> [Status: Ok!]
04/07/2026 08:16:16.021 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <Begin>
04/07/2026 08:16:16.022 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <End> [Status: Ok!]
04/07/2026 08:16:16.022 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <Begin>
04/07/2026 08:16:16.022 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <End> [Status: Ok!]
04/07/2026 08:16:16.022 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <Begin>
04/07/2026 08:16:16.022 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <End>
04/07/2026 08:16:16.022 | DEBUG    |                                    UninstallAshita | Finished!
04/07/2026 08:16:16.111 | DEBUG    |                                    UninstallAshita | Uninstalling Ashita from the current process. (344)
04/07/2026 08:16:16.111 | DEBUG    |                                AshitaCore::Release | <Begin>
04/07/2026 08:16:16.111 | DEBUG    |                                AshitaCore::Release | <End> [Status: Ok!]
04/07/2026 08:16:16.111 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <Begin>
04/07/2026 08:16:16.112 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <End> [Status: Ok!]
04/07/2026 08:16:16.112 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <Begin>
04/07/2026 08:16:16.112 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <End> [Status: Ok!]
04/07/2026 08:16:16.112 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <Begin>
04/07/2026 08:16:16.112 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <End> [Status: Ok!]
04/07/2026 08:16:16.112 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <Begin>
04/07/2026 08:16:16.112 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <End>
04/07/2026 08:16:16.112 | DEBUG    |                                    UninstallAshita | Finished!
